"No.","Time","Source","Destination","Protocol","Length","Info"
"5460","81.947936","52.46.153.232","192.168.88.239","TCP","1114","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=343542 Ack=209152 Win=7864 Len=1060"
"5461","81.947957","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=344602 Ack=209152 Win=7864 Len=1062"
"5462","81.947975","52.46.153.232","192.168.88.239","TCP","1091","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=345664 Ack=209152 Win=7864 Len=1037"
"5463","81.947991","52.46.153.232","192.168.88.239","TCP","117","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=346701 Ack=209152 Win=7864 Len=63"
"5464","81.948275","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=346764 Ack=209152 Win=7864 Len=1062"
"5465","81.948295","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5448#1] 53326  >  443 [ACK] Seq=209152 Ack=340318 Win=12180 Len=0"
"5466","81.949359","52.46.153.232","192.168.88.239","TCP","1091","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=347826 Ack=209152 Win=7864 Len=1037"
"5467","81.949380","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=348863 Ack=209152 Win=7864 Len=1062"
"5468","81.949398","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=349925 Ack=209152 Win=7864 Len=1062"
"5469","81.949415","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=350987 Ack=209152 Win=7864 Len=1062"
"5470","81.949433","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=352049 Ack=209152 Win=7864 Len=1062"
"5471","81.949449","52.46.153.232","192.168.88.239","TCP","119","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=353111 Ack=209152 Win=7864 Len=65"
"5472","81.950932","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=342415 Win=12180 Len=0"
"5473","81.951343","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=342480 Win=12180 Len=0"
"5474","81.951363","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=344602 Win=12180 Len=0"
"5475","81.951379","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=346701 Win=12180 Len=0"
"5476","81.951395","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=348863 Win=12180 Len=0"
"5477","81.952074","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=350987 Win=12180 Len=0"
"5478","81.952217","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=352049 Win=12180 Len=0"
"5479","81.952422","52.46.153.232","192.168.88.239","TCP","941","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=353176 Ack=209152 Win=7864 Len=887"
"5480","81.952719","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=342415 Win=12180 Len=0"
"5481","81.953036","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=342480 Win=12180 Len=0"
"5482","81.953223","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=353176 Win=12180 Len=0"
"5483","81.954810","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=350987 Win=12180 Len=0"
"5484","81.954998","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=353176 Win=12180 Len=0"
"5485","81.955187","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=354063 Win=12180 Len=0"
"5486","81.956371","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5485#1] 53326  >  443 [ACK] Seq=209152 Ack=354063 Win=12180 Len=0"
"5487","81.970844","52.46.153.232","192.168.88.239","TLSv1.2","199","Application Data"
"5488","81.971273","52.46.153.232","192.168.88.239","TLSv1.2","92","Application Data"
"5489","81.972889","52.46.153.232","192.168.88.239","TCP","199","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=354063 Ack=209152 Win=7864 Len=145"
"5490","81.973034","52.46.153.232","192.168.88.239","TCP","92","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=354208 Ack=209152 Win=7864 Len=38"
"5491","81.974455","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=354246 Win=12180 Len=0"
"5492","81.975284","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5491#1] 53326  >  443 [ACK] Seq=209152 Ack=354246 Win=12180 Len=0"
"5493","82.002274","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"5494","82.003104","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5495","82.003222","52.46.153.232","192.168.88.239","TLSv1.2","1089","Application Data"
"5496","82.003735","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"5497","82.003891","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5498","82.005320","52.46.153.232","192.168.88.239","TLSv1.2","1089","Application Data"
"5499","82.005350","52.46.153.232","192.168.88.239","TLSv1.2","117","Application Data"
"5500","82.005786","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5501","82.005986","52.46.153.232","192.168.88.239","TLSv1.2","1091","Application Data"
"5502","82.006074","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5503","82.006601","52.46.153.232","192.168.88.239","TCP","119","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=354246 Ack=209152 Win=7864 Len=65"
"5504","82.006787","52.46.153.232","192.168.88.239","TLSv1.2","1110","Application Data"
"5505","82.006816","52.46.153.232","192.168.88.239","TLSv1.2","98","Application Data"
"5506","82.006855","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"5507","82.009455","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=354311 Ack=209152 Win=7864 Len=1062"
"5508","82.009476","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=355373 Win=12180 Len=0"
"5509","82.009537","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5510","82.009725","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5511","82.010488","52.46.153.232","192.168.88.239","TCP","1089","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=355373 Ack=209152 Win=7864 Len=1035"
"5512","82.010647","52.46.153.232","192.168.88.239","TCP","119","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=356408 Ack=209152 Win=7864 Len=65"
"5513","82.011139","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=356473 Ack=209152 Win=7864 Len=1062"
"5514","82.011159","52.46.153.232","192.168.88.239","TCP","1089","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=357535 Ack=209152 Win=7864 Len=1035"
"5515","82.011177","52.46.153.232","192.168.88.239","TCP","117","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=358570 Ack=209152 Win=7864 Len=63"
"5516","82.011474","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5517","82.011587","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5518","82.011723","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5519","82.011747","52.46.153.232","192.168.88.239","TLSv1.2","235","Application Data"
"5520","82.011886","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=358633 Ack=209152 Win=7864 Len=1062"
"5521","82.011907","52.46.153.232","192.168.88.239","TCP","1091","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=359695 Ack=209152 Win=7864 Len=1037"
"5522","82.011925","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=360732 Ack=209152 Win=7864 Len=1062"
"5523","82.011942","52.46.153.232","192.168.88.239","TCP","1110","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=361794 Ack=209152 Win=7864 Len=1056"
"5524","82.011959","52.46.153.232","192.168.88.239","TCP","98","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=362850 Ack=209152 Win=7864 Len=44"
"5525","82.014352","52.46.153.232","192.168.88.239","TCP","119","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=362894 Ack=209152 Win=7864 Len=65"
"5526","82.014495","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5508#1] 53326  >  443 [ACK] Seq=209152 Ack=355373 Win=12180 Len=0"
"5527","82.015083","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=356473 Win=12180 Len=0"
"5528","82.015102","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=358570 Win=12180 Len=0"
"5529","82.015119","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=360732 Win=12180 Len=0"
"5530","82.015135","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=361794 Win=12180 Len=0"
"5531","82.015151","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=362894 Win=12180 Len=0"
"5532","82.015976","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=362959 Win=12180 Len=0"
"5533","82.017843","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=362959 Ack=209152 Win=7864 Len=1062"
"5534","82.018978","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=364021 Ack=209152 Win=7864 Len=1062"
"5535","82.018999","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=365083 Ack=209152 Win=7864 Len=1062"
"5536","82.019017","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=366145 Ack=209152 Win=7864 Len=1062"
"5537","82.019034","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=367207 Ack=209152 Win=7864 Len=1062"
"5538","82.019051","52.46.153.232","192.168.88.239","TCP","235","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=368269 Ack=209152 Win=7864 Len=181"
"5539","82.019067","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5532#1] 53326  >  443 [ACK] Seq=209152 Ack=362959 Win=12180 Len=0"
"5540","82.020374","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=365083 Win=12180 Len=0"
"5541","82.020760","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=366145 Win=12180 Len=0"
"5542","82.020780","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=367207 Win=12180 Len=0"
"5543","82.020921","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=368450 Win=12180 Len=0"
"5544","82.022843","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=366145 Win=12180 Len=0"
"5545","82.023030","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=368450 Win=12180 Len=0"
"5546","82.041524","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5547","82.041684","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5548","82.042089","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5549","82.042282","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5550","82.043627","52.46.153.232","192.168.88.239","TLSv1.2","117","Application Data"
"5551","82.043801","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5552","82.044463","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5553","82.044562","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5554","82.044570","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=368450 Ack=209152 Win=7864 Len=1062"
"5555","82.045037","52.46.153.232","192.168.88.239","TLSv1.2","1091","Application Data"
"5556","82.045101","52.46.153.232","192.168.88.239","TLSv1.2","119","Application Data"
"5557","82.045463","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5558","82.045656","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5559","82.046476","52.46.153.232","192.168.88.239","TLSv1.2","1116","Application Data"
"5560","82.046505","52.46.153.232","192.168.88.239","TLSv1.2","1089","Application Data"
"5561","82.047941","52.46.153.232","192.168.88.239","TLSv1.2","656","Application Data"
"5562","82.048065","52.46.153.232","192.168.88.239","TLSv1.2","956","Application Data"
"5563","82.048093","52.46.153.232","192.168.88.239","TLSv1.2","110","Application Data"
"5564","82.048758","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=369512 Win=12180 Len=0"
"5565","82.049978","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=369512 Ack=209152 Win=7864 Len=1062"
"5566","82.049999","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=370574 Ack=209152 Win=7864 Len=1062"
"5567","82.050017","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=371636 Ack=209152 Win=7864 Len=1062"
"5568","82.050034","52.46.153.232","192.168.88.239","TCP","117","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=372698 Ack=209152 Win=7864 Len=63"
"5569","82.050652","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=372761 Ack=209152 Win=7864 Len=1062"
"5570","82.050672","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=373823 Ack=209152 Win=7864 Len=1062"
"5571","82.050690","52.46.153.232","192.168.88.239","TCP","1116","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=374885 Ack=209152 Win=7864 Len=1062"
"5572","82.050707","52.46.153.232","192.168.88.239","TCP","1091","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=375947 Ack=209152 Win=7864 Len=1037"
"5573","82.050724","52.46.153.232","192.168.88.239","TCP","119","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=376984 Ack=209152 Win=7864 Len=65"
"5574","82.053273","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=377049 Ack=209152 Win=7864 Len=1062"
"5575","82.054028","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=378111 Ack=209152 Win=7864 Len=1062"
"5576","82.054049","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=371636 Win=12180 Len=0"
"5577","82.054066","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=372698 Win=12180 Len=0"
"5578","82.054082","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=374885 Win=12180 Len=0"
"5579","82.054098","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=376984 Win=12180 Len=0"
"5580","82.054241","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=377049 Win=12180 Len=0"
"5581","82.054739","52.46.153.232","192.168.88.239","TCP","1116","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=379173 Ack=209152 Win=7864 Len=1062"
"5582","82.054760","52.46.153.232","192.168.88.239","TCP","1089","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=380235 Ack=209152 Win=7864 Len=1035"
"5583","82.054777","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=369512 Win=12180 Len=0"
"5584","82.055031","52.46.153.232","192.168.88.239","TCP","656","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=381270 Ack=209152 Win=7864 Len=602"
"5585","82.055313","52.46.153.232","192.168.88.239","TCP","956","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=381872 Ack=209152 Win=7864 Len=902"
"5586","82.055333","52.46.153.232","192.168.88.239","TCP","110","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=382774 Ack=209152 Win=7864 Len=56"
"5587","82.056417","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=372698 Win=12180 Len=0"
"5588","82.056900","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=379173 Win=12180 Len=0"
"5589","82.057284","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=381270 Win=12180 Len=0"
"5590","82.057304","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=382774 Win=12180 Len=0"
"5591","82.057444","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=382830 Win=12180 Len=0"
"5592","82.058359","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=377049 Win=12180 Len=0"
"5593","82.058555","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=379173 Win=12180 Len=0"
"5594","82.058884","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=381270 Win=12180 Len=0"
"5595","82.060105","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=382830 Win=12180 Len=0"
"5596","82.146378","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"5597","82.160826","b8:69:f4:75:d3:a1","88:d7:f6:77:66:72","ARP","60","Who has 192.168.88.254? Tell 192.168.88.1"
"5598","82.170821","b8:69:f4:75:d3:a1","dc:4f:22:27:83:c4","ARP","60","Who has 192.168.88.253? Tell 192.168.88.1"
"5599","82.199386","88:d7:f6:77:66:72","b8:69:f4:75:d3:a1","ARP","42","192.168.88.254 is at 88:d7:f6:77:66:72"
"5600","82.302249","dc:4f:22:27:83:c4","b8:69:f4:75:d3:a1","ARP","60","192.168.88.253 is at dc:4f:22:27:83:c4"
"5601","82.423363","52.46.153.232","192.168.88.239","TLSv1.2","375","Application Data"
"5602","82.425562","52.46.153.232","192.168.88.239","TCP","375","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=382830 Ack=209152 Win=7864 Len=321"
"5603","82.447725","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=383151 Win=12180 Len=0"
"5604","82.448593","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5603#1] 53326  >  443 [ACK] Seq=209152 Ack=383151 Win=12180 Len=0"
"5605","82.500548","52.46.153.232","192.168.88.239","TLSv1.2","96","Application Data"
"5606","82.503811","52.46.153.232","192.168.88.239","TCP","96","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=383151 Ack=209152 Win=7864 Len=42"
"5607","82.504698","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=383193 Win=12180 Len=0"
"5608","82.505187","52.46.153.232","192.168.88.239","TLSv1.2","92","Application Data"
"5609","82.506290","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5607#1] 53326  >  443 [ACK] Seq=209152 Ack=383193 Win=12180 Len=0"
"5610","82.506659","52.46.153.232","192.168.88.239","TCP","92","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=383193 Ack=209152 Win=7864 Len=38"
"5611","82.507363","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=383231 Win=12180 Len=0"
"5612","82.508332","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5611#1] 53326  >  443 [ACK] Seq=209152 Ack=383231 Win=12180 Len=0"
"5613","82.592285","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"5614","82.594195","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
"5615","83.033213","52.46.153.232","192.168.88.239","TLSv1.2","278","Application Data"
"5616","83.035198","52.46.153.232","192.168.88.239","TCP","278","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=383231 Ack=209152 Win=7864 Len=224"
"5617","83.036125","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=209152 Ack=383455 Win=12180 Len=0"
"5618","83.040271","192.168.88.239","52.46.153.232","TCP","54","[TCP Dup ACK 5617#1] 53326  >  443 [ACK] Seq=209152 Ack=383455 Win=12180 Len=0"
"5619","83.071987","b8:69:f4:75:d3:a1","01:80:c2:00:00:00","STP","60","Conf. Root = 32768/0/b8:69:f4:75:d3:a1  Cost = 0  Port = 0x8003"
"5620","83.137715","192.168.88.239","52.46.153.232","TLSv1.2","352","Application Data"
"5621","83.139193","192.168.88.239","52.46.153.232","TCP","1514","53326  >  443 [ACK] Seq=209450 Ack=383455 Win=12180 Len=1460 [TCP segment of a reassembled PDU]"
"5622","83.139219","192.168.88.239","52.46.153.232","TLSv1.2","760","Application Data"
"5623","83.139239","192.168.88.239","52.46.153.232","TLSv1.2","92","Application Data"
"5624","83.139775","192.168.88.239","52.46.153.232","TCP","352","[TCP Out-Of-Order] 53326  >  443 [PSH, ACK] Seq=209152 Ack=383455 Win=12180 Len=298"
"5625","83.140563","192.168.88.239","52.46.153.232","TCP","1514","[TCP Out-Of-Order] 53326  >  443 [ACK] Seq=209450 Ack=383455 Win=12180 Len=1460"
"5626","83.140899","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"5627","83.141107","192.168.88.239","52.46.153.232","TCP","760","[TCP Out-Of-Order] 53326  >  443 [PSH, ACK] Seq=210910 Ack=383455 Win=12180 Len=706[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"5628","83.141168","192.168.88.239","52.46.153.232","TCP","92","[TCP Retransmission] 53326  >  443 [PSH, ACK] Seq=211616 Ack=383455 Win=12180 Len=38"
"5629","83.163456","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=383455 Ack=210910 Win=7840 Len=0"
"5630","83.164918","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 5629#1] 443  >  53326 [ACK] Seq=383455 Ack=210910 Win=7840 Len=0"
"5631","83.168235","52.46.153.232","192.168.88.239","TCP","60","443  >  53326 [ACK] Seq=383455 Ack=211654 Win=7864 Len=0"
"5632","83.170207","52.46.153.232","192.168.88.239","TCP","54","[TCP Dup ACK 5631#1] 443  >  53326 [ACK] Seq=383455 Ack=211654 Win=7864 Len=0"
"5633","83.238436","52.46.153.232","192.168.88.239","TLSv1.2","198","Application Data"
"5634","83.238877","52.46.153.232","192.168.88.239","TLSv1.2","92","Application Data"
"5635","83.240569","52.46.153.232","192.168.88.239","TCP","198","[TCP Out-Of-Order] 443  >  53326 [PSH, ACK] Seq=383455 Ack=211654 Win=7864 Len=144"
"5636","83.240738","52.46.153.232","192.168.88.239","TCP","92","[TCP Retransmission] 443  >  53326 [PSH, ACK] Seq=383599 Ack=211654 Win=7864 Len=38"
"5637","83.258283","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=211654 Ack=383599 Win=12180 Len=0"
"5638","83.258447","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=211654 Ack=383637 Win=12180 Len=0"
"5639","83.261830","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=211654 Ack=383599 Win=12180 Len=0"
"5640","83.262059","192.168.88.239","52.46.153.232","TCP","54","53326  >  443 [ACK] Seq=211654 Ack=383637 Win=12180 Len=0"
"5641","83.676383","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"5642","83.679156","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
"5643","84.140932","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"5644","84.813942","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"5645","84.819668","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
"5646","85.074174","b8:69:f4:75:d3:a1","01:80:c2:00:00:00","STP","60","Conf. Root = 32768/0/b8:69:f4:75:d3:a1  Cost = 0  Port = 0x8003"
"5647","85.728665","192.168.88.254","52.46.146.139","TLSv1.2","178","Application Data, Application Data, Application Data, Application Data"
"5648","85.762960","52.46.146.139","192.168.88.254","TCP","60","443  >  41029 [ACK] Seq=5256 Ack=3234 Win=36864 Len=0"
"5649","85.763690","52.46.146.139","192.168.88.254","TLSv1.2","87","Application Data"
"5650","85.763906","52.46.146.139","192.168.88.254","TLSv1.2","85","Encrypted Alert"
"5651","85.763938","52.46.146.139","192.168.88.254","TCP","60","443  >  41029 [FIN, ACK] Seq=5320 Ack=3234 Win=36864 Len=0"
"5652","85.766573","192.168.88.254","52.46.146.139","TCP","54","41029  >  443 [ACK] Seq=3234 Ack=5289 Win=102400 Len=0"
"5653","85.766791","192.168.88.254","52.46.146.139","TCP","54","41029  >  443 [ACK] Seq=3234 Ack=5320 Win=102400 Len=0"
"5654","85.773349","192.168.88.254","52.46.146.139","TCP","54","41029  >  443 [FIN, ACK] Seq=3234 Ack=5321 Win=102400 Len=0"
"5655","85.784313","52.46.146.139","192.168.88.254","TCP","60","[TCP Out-Of-Order] 443  >  41029 [FIN, ACK] Seq=5320 Ack=3234 Win=36864 Len=0"
"5656","85.787788","192.168.88.254","52.46.146.139","TCP","66","[TCP Dup ACK 5654#1] 41029  >  443 [ACK] Seq=3235 Ack=5321 Win=102400 Len=0 SLE=5320 SRE=5321"
"5657","85.802529","52.46.146.139","192.168.88.254","TCP","60","443  >  41029 [ACK] Seq=5321 Ack=3235 Win=36864 Len=0"
"5658","85.923963","b8:69:f4:75:d3:a1","ff:ff:ff:ff:ff:ff","ARP","60","Who has 192.168.88.237? Tell 192.168.88.1"
"5659","85.933808","b8:27:eb:22:a0:16","90:a8:22:04:73:81","ARP","42","192.168.88.1 is at b8:27:eb:22:a0:16"
"5660","85.939863","b8:27:eb:22:a0:16","b8:69:f4:75:d3:a1","ARP","42","192.168.88.239 is at b8:27:eb:22:a0:16"
