"No.","Time","Source","Destination","Protocol","Length","Info"
"5891","96.764819","52.94.233.103","192.168.88.254","TLSv1.2","234","Application Data"
"5892","96.765249","52.94.233.103","192.168.88.254","TLSv1.2","103","Application Data"
"5893","96.788361","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"5894","96.798663","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"5895","96.811672","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=279873 Ack=259791 Win=28559 Len=0"
"5896","96.820254","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"5897","96.830965","192.168.88.254","52.94.233.103","TCP","54","39304  >  443 [ACK] Seq=1908100 Ack=13045 Win=131584 Len=0"
"5898","96.841464","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=279873 Ack=260027 Win=28555 Len=0"
"5899","96.850399","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"5900","96.852162","176.32.101.52","192.168.88.239","TLSv1.2","345","Application Data"
"5901","96.860088","176.32.101.52","192.168.88.239","TLSv1.2","298","Application Data"
"5902","96.860148","176.32.101.52","192.168.88.239","TLSv1.2","745","Application Data"
"5903","96.861770","192.168.88.239","176.32.101.52","TLSv1.2","172","Application Data"
"5904","96.881692","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=281099 Ack=260263 Win=28551 Len=0"
"5905","96.893758","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=260263 Ack=281099 Win=9260 Len=0"
"5906","96.894096","192.168.88.239","176.32.101.52","TLSv1.2","118","Application Data"
"5907","96.894156","192.168.88.239","176.32.101.52","TLSv1.2","92","Application Data"
"5908","96.925411","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=281099 Ack=260365 Win=28550 Len=0"
"5909","96.937513","192.168.88.254","52.94.233.103","TLSv1.2","438","Application Data"
"5910","96.940302","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1908484 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5911","96.940367","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1909944 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5912","96.945557","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1911404 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5913","96.948783","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1912864 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5914","96.948847","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1914324 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5915","96.948904","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5916","96.948963","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1917244 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5917","96.953385","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1918704 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5918","96.956810","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1920164 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5919","96.956878","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1921624 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5920","96.956944","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1923084 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5921","96.957010","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5922","96.957074","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1926004 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5923","96.957131","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1927464 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5924","96.957161","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1928924 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5925","96.957239","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1930384 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5926","96.957295","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5927","96.957353","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1933304 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5928","96.957408","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1934764 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5929","96.957438","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1936224 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5930","96.957508","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1937684 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5931","96.957563","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1939144 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5932","96.957620","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5933","96.959565","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1942064 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5934","96.959633","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1943524 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5935","96.959698","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1944984 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5936","96.959754","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1946444 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5937","96.959812","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1947904 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5938","96.959872","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5939","96.959930","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1950824 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5940","96.959986","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1952284 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5941","96.960063","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1953744 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5942","96.960116","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1955204 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5943","96.960173","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5944","96.960204","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1958124 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5945","96.960261","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1959584 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5946","96.960316","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1961044 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5947","96.960371","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1962504 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5948","96.962395","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1963964 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5949","96.962463","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5950","96.962518","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1966884 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5951","96.962575","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1968344 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5952","96.962634","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1969804 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5953","96.962689","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1971264 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5954","96.962744","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1972724 Ack=13045 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"5955","96.963393","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1909944 Win=815872 Len=0"
"5956","96.969273","52.94.233.103","192.168.88.254","TCP","60","443  >  39305 [FIN, ACK] Seq=5519 Ack=71920 Win=174336 Len=0"
"5957","96.969816","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1912864 Win=815872 Len=0"
"5958","96.975541","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1915784 Win=815872 Len=0"
"5959","96.984697","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1918704 Win=815872 Len=0"
"5960","96.987742","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1921624 Win=815872 Len=0"
"5961","96.988152","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1924544 Win=815872 Len=0"
"5962","96.988532","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1928924 Win=815872 Len=0"
"5963","96.989113","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1931844 Win=815872 Len=0"
"5964","96.989645","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1934764 Win=815872 Len=0"
"5965","96.990201","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1937684 Win=815872 Len=0"
"5966","96.990599","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1940604 Win=815872 Len=0"
"5967","96.991142","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1943524 Win=815872 Len=0"
"5968","96.991285","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1946444 Win=815872 Len=0"
"5969","96.992091","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1949364 Win=815872 Len=0"
"5970","96.992813","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1953744 Win=815872 Len=0"
"5971","96.993382","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1956664 Win=815872 Len=0"
"5972","96.993524","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1959584 Win=815872 Len=0"
"5973","96.994065","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1962504 Win=815872 Len=0"
"5974","96.994438","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1965424 Win=815872 Len=0"
"5975","96.994742","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1968344 Win=815872 Len=0"
"5976","96.995230","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1971264 Win=815872 Len=0"
"5977","96.996849","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1974184 Win=815872 Len=0"
"5978","97.060817","192.168.88.254","52.94.233.103","TLSv1.2","1388","Application Data, Application Data"
"5979","97.115081","04:95:e6:22:f8:61","01:80:c2:00:00:00","STP","52","Conf. Root = 32768/0/04:95:e6:22:f8:60  Cost = 0  Port = 0x8002"
"5980","97.126030","34.235.172.61","192.168.88.253","TCP","60","17273  >  28566 [PSH, ACK] Seq=1211 Ack=3441 Win=30016 Len=2"
"5981","97.127207","34.235.172.61","192.168.88.253","TCP","102","17273  >  28566 [PSH, ACK] Seq=1213 Ack=3441 Win=30016 Len=48"
"5982","97.127239","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13045 Ack=1975518 Win=815872 Len=0"
"5983","97.136556","52.94.233.103","192.168.88.254","TLSv1.2","234","Application Data"
"5984","97.136589","52.94.233.103","192.168.88.254","TLSv1.2","103","Application Data"
"5985","97.178777","192.168.88.254","52.94.233.103","TCP","54","39305  >  443 [ACK] Seq=71920 Ack=5520 Win=111104 Len=0"
"5986","97.187584","52.94.233.103","192.168.88.254","TCP","60","[TCP Retransmission] 443  >  39305 [FIN, ACK] Seq=5519 Ack=71920 Win=174336 Len=0"
"5987","97.188472","192.168.88.254","52.94.233.103","TCP","54","39304  >  443 [ACK] Seq=1975518 Ack=13274 Win=131584 Len=0"
"5988","97.191135","192.168.88.254","52.94.233.103","TCP","66","[TCP Dup ACK 5985#1] 39305  >  443 [ACK] Seq=71920 Ack=5520 Win=111104 Len=0 SLE=5519 SRE=5520"
"5989","97.193923","192.168.88.253","34.235.172.61","TCP","172","28566  >  17273 [PSH, ACK] Seq=3441 Ack=1261 Win=5370 Len=118"
"5990","97.218198","34.235.172.61","192.168.88.253","TCP","60","17273  >  28566 [ACK] Seq=1261 Ack=3559 Win=30016 Len=0"
"5991","97.278244","176.32.101.52","192.168.88.239","TLSv1.2","1023","Application Data"
"5992","97.279288","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"5993","97.279714","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"5994","97.279809","176.32.101.52","192.168.88.239","TLSv1.2","244","Application Data"
"5995","97.280591","176.32.101.52","192.168.88.239","TLSv1.2","1116","Application Data"
"5996","97.280625","176.32.101.52","192.168.88.239","TLSv1.2","278","Application Data"
"5997","97.283245","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=260365 Ack=283130 Win=9260 Len=0"
"5998","97.286246","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=260365 Ack=285444 Win=9260 Len=0"
"5999","97.297454","192.168.88.254","52.94.233.103","TLSv1.2","438","Application Data"
"6000","97.301203","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1975902 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6001","97.301269","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1977362 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6002","97.301334","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1978822 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6003","97.306831","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1980282 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6004","97.309769","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1981742 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6005","97.309835","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6006","97.309892","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1984662 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6007","97.319017","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1986122 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6008","97.320739","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1987582 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6009","97.320806","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1989042 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6010","97.320872","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1990502 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6011","97.320937","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6012","97.321000","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1993422 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6013","97.321064","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1994882 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6014","97.321128","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1996342 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6015","97.321191","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=1997802 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6016","97.321253","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6017","97.321318","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2000722 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6018","97.321381","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2002182 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6019","97.321468","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2003642 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6020","97.321475","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2005102 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6021","97.321482","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2006562 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6022","97.321489","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6023","97.323795","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2009482 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6024","97.323862","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2010942 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6025","97.323920","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2012402 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6026","97.323950","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2013862 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6027","97.324038","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2015322 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6028","97.324094","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6029","97.324122","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2018242 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6030","97.324214","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2019702 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6031","97.324275","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2021162 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6032","97.324328","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2022622 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6033","97.324917","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1978822 Win=812800 Len=0"
"6034","97.327461","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=260365 Ack=285668 Win=9260 Len=0"
"6035","97.331240","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1981742 Win=815872 Len=0"
"6036","97.335843","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1984662 Win=815872 Len=0"
"6037","97.340692","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1987582 Win=815872 Len=0"
"6038","97.345291","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1990502 Win=815872 Len=0"
"6039","97.351317","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1993422 Win=815872 Len=0"
"6040","97.354217","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=1996342 Win=815872 Len=0"
"6041","97.355847","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2000722 Win=811776 Len=0"
"6042","97.356244","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2003642 Win=815872 Len=0"
"6043","97.357002","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2006562 Win=815872 Len=0"
"6044","97.357350","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2010942 Win=813824 Len=0"
"6045","97.357740","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2013862 Win=815872 Len=0"
"6046","97.358201","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2016782 Win=815872 Len=0"
"6047","97.359064","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2019702 Win=815872 Len=0"
"6048","97.360055","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2024082 Win=815872 Len=0"
"6049","97.397255","192.168.88.239","176.32.101.52","TLSv1.2","351","Application Data"
"6050","97.397999","192.168.88.239","176.32.101.52","TLSv1.2","505","Application Data, Application Data"
"6051","97.419189","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6052","97.419361","176.32.101.52","192.168.88.239","TCP","60","443  >  56710 [ACK] Seq=285668 Ack=261113 Win=28538 Len=0"
"6053","97.421951","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2025542 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6054","97.427081","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2027002 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6055","97.430808","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2028462 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6056","97.430863","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2029922 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6057","97.434942","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2031382 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6058","97.434999","192.168.88.254","52.94.233.103","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"6059","97.435047","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2034302 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6060","97.435072","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2035762 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6061","97.435122","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2037222 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6062","97.435169","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2038682 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6063","97.435194","192.168.88.254","52.94.233.103","TCP","1514","39304  >  443 [ACK] Seq=2040142 Ack=13274 Win=131584 Len=1460 [TCP segment of a reassembled PDU]"
"6064","97.435243","192.168.88.254","52.94.233.103","TLSv1.2","861","Application Data, Application Data"
"6065","97.443163","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2027002 Win=815872 Len=0"
"6066","97.455318","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2029922 Win=815872 Len=0"
"6067","97.459354","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2032842 Win=815872 Len=0"
"6068","97.459885","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2035762 Win=815872 Len=0"
"6069","97.460903","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2038682 Win=815872 Len=0"
"6070","97.468261","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2041602 Win=815872 Len=0"
"6071","97.468289","52.94.233.103","192.168.88.254","TCP","60","443  >  39304 [ACK] Seq=13274 Ack=2042409 Win=815872 Len=0"
"6072","97.477144","176.32.101.52","192.168.88.239","TLSv1.2","198","Application Data"
"6073","97.477275","176.32.101.52","192.168.88.239","TLSv1.2","92","Application Data"
"6074","97.478559","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=261113 Ack=285812 Win=9260 Len=0"
"6075","97.478780","192.168.88.239","176.32.101.52","TCP","54","56710  >  443 [ACK] Seq=261113 Ack=285850 Win=9260 Len=0"
"6076","97.495575","52.94.233.103","192.168.88.254","TLSv1.2","234","Application Data"
"6077","97.495608","52.94.233.103","192.168.88.254","TLSv1.2","103","Application Data"
"6078","97.530725","192.168.88.239","176.32.101.52","TLSv1.2","351","Application Data"
"6079","97.532301","192.168.88.239","176.32.101.52","TLSv1.2","468","Application Data"
"6080","97.532714","192.168.88.239","176.32.101.52","TLSv1.2","92","Application Data"
"6081","97.545245","192.168.88.236","23.33.242.16","ICMP","226","Echo (ping) request  id=0x3905, seq=23/5888, ttl=64 (reply in 6083)"
"6082","97.550557","192.168.88.254","52.94.233.103","TCP","54","39304  >  443 [ACK] Seq=2042409 Ack=13503 Win=131584 Len=0"
"6083","97.556743","23.33.242.16","192.168.88.236","ICMP","226","Echo (ping) reply    id=0x3905, seq=23/5888, ttl=57 (request in 6081)"
